ID,Start Time,End Time,# Observations
464,2020-04-25 10:56:46,2020-10-24 05:50:52,81
465,2020-04-27 10:46:57,2020-10-24 05:50:52,80
466,2020-04-30 17:24:43,2020-10-27 17:24:52,80
467,2020-05-03 05:50:02,2020-10-30 05:50:10,80
468,2020-05-06 17:23:54,2020-11-03 10:46:59,81
469,2020-05-07 10:46:58,2020-11-03 10:46:59,80
470,2020-05-09 05:50:44,2020-11-06 10:56:56,80
471,2020-05-12 17:24:44,2020-11-08 17:24:51,80
472,2020-05-15 10:56:50,2020-11-11 10:56:52,80
473,2020-05-18 17:23:55,2020-11-14 17:23:56,80
474,2020-05-20 10:56:57,2020-11-18 10:46:55,80
475,2020-05-21 05:50:44,2020-11-18 10:46:55,79
476,2020-05-24 17:24:45,2020-11-21 10:56:52,80
477,2020-05-25 10:56:52,2020-11-23 05:50:08,80
478,2020-05-27 10:47:00,2020-11-23 05:50:08,79
479,2020-05-30 17:23:56,2020-11-26 10:56:52,79
480,2020-06-01 10:46:56,2020-11-29 05:50:49,79
481,2020-06-02 05:50:43,2020-11-29 05:50:49,78
482,2020-06-05 17:24:45,2020-12-02 17:24:51,78
483,2020-06-06 10:47:01,2020-12-05 05:50:07,78
484,2020-06-08 05:50:04,2020-12-05 05:50:07,77
485,2020-06-10 17:33:01,2020-12-08 17:24:01,77
486,2020-06-14 05:50:47,2020-12-11 05:50:49,77
487,2020-06-17 17:24:46,2020-12-14 17:24:50,77
488,2020-06-19 10:56:57,2020-12-18 10:46:50,77
489,2020-06-21 10:46:57,2020-12-18 10:46:50,76
490,2020-06-22 17:33:03,2020-12-20 17:24:00,76
491,2020-06-24 10:56:54,2020-12-23 05:50:48,76
492,2020-06-26 10:47:00,2020-12-23 05:50:48,75
493,2020-06-29 17:24:47,2020-12-26 17:24:50,75
494,2020-07-02 05:49:55,2020-12-29 05:50:05,75
495,2020-07-05 17:24:09,2021-01-01 17:24:00,75
496,2020-07-09 10:56:55,2021-01-04 05:50:48,75
497,2020-07-11 17:24:47,2021-01-07 17:24:49,75
498,2020-07-14 05:50:07,2021-01-10 10:56:50,75
499,2020-07-17 17:24:09,2021-01-13 17:23:59,75
500,2020-07-19 10:56:56,2021-01-16 05:50:47,75
501,2020-07-21 10:46:56,2021-01-16 05:50:47,74
502,2020-07-23 17:24:48,2021-01-16 05:50:47,73
503,2020-07-24 10:56:53,2021-01-16 05:50:47,72
504,2020-07-26 10:47:00,2021-01-16 05:50:47,71
505,2020-07-29 17:24:10,2021-01-16 05:50:47,70
506,2020-07-31 10:46:57,2021-01-16 05:50:47,69
507,2020-08-01 05:50:50,2021-01-16 05:50:47,68
508,2020-08-04 17:24:49,2021-01-16 05:50:47,67
509,2020-08-05 10:47:00,2021-01-16 05:50:47,66
510,2020-08-08 10:56:57,2021-01-16 05:50:47,65
511,2020-08-10 17:24:11,2021-01-16 05:50:47,64
512,2020-08-13 10:56:54,2021-01-16 05:50:47,63
513,2020-08-16 17:24:50,2021-01-16 05:50:47,62
514,2020-08-18 10:56:57,2021-01-16 05:50:47,61
515,2020-08-20 10:46:58,2021-01-16 05:50:47,60
516,2020-08-22 17:24:11,2021-01-16 05:50:47,59
517,2020-08-23 10:56:55,2021-01-16 05:50:47,58
518,2020-08-25 05:50:51,2021-01-16 05:50:47,57
519,2020-08-28 17:24:50,2021-01-16 05:50:47,56
520,2020-08-30 10:46:58,2021-01-16 05:50:47,55
521,2020-08-31 05:50:09,2021-01-16 05:50:47,54
522,2020-09-03 17:24:09,2021-01-16 05:50:47,53
523,2020-09-07 10:56:55,2021-01-16 05:50:47,52
524,2020-09-09 17:24:51,2021-01-16 05:50:47,51
525,2020-09-12 10:56:53,2021-01-16 05:50:47,50
526,2020-09-15 17:24:10,2021-01-16 05:50:47,49
527,2020-09-17 10:56:56,2021-01-16 05:50:47,48
528,2020-09-19 10:46:56,2021-01-16 05:50:47,47
529,2020-09-21 17:24:51,2021-01-16 05:50:47,46
530,2020-09-22 10:56:53,2021-01-16 05:50:47,45
531,2020-09-24 10:47:00,2021-01-16 05:50:47,44
532,2020-09-27 17:24:10,2021-01-16 05:50:47,43
533,2020-09-29 10:46:57,2021-01-16 05:50:47,42
534,2020-09-30 05:50:52,2021-01-16 05:50:47,41
535,2020-10-03 17:24:51,2021-01-16 05:50:47,40
536,2020-10-04 10:47:00,2021-01-16 05:50:47,39
537,2020-10-06 05:50:10,2021-01-16 05:50:47,38
538,2020-10-09 17:24:10,2021-01-16 05:50:47,37
539,2020-10-12 05:50:52,2021-01-16 05:50:47,36
540,2020-10-15 17:24:52,2021-01-16 05:50:47,35
