ID,Start Time,End Time,# Observations
302,2019-04-16 11:12:03,2019-10-13 10:56:44,90
303,2019-04-16 11:12:03,2019-10-13 10:56:44,90
304,2019-04-18 17:24:12,2019-10-17 05:57:57,91
305,2019-04-21 11:10:06,2019-10-18 10:56:42,90
306,2019-04-24 17:25:02,2019-10-18 10:56:42,89
307,2019-04-24 17:25:02,2019-10-21 17:25:10,90
308,2019-04-27 05:49:34,2019-10-24 05:49:39,90
309,2019-04-30 17:24:13,2019-10-24 05:49:39,89
310,2019-04-30 17:24:13,2019-10-27 17:24:21,90
311,2019-05-03 05:50:16,2019-10-30 05:50:20,90
312,2019-05-06 17:25:02,2019-10-30 05:50:20,89
313,2019-05-06 17:25:02,2019-11-02 17:25:10,90
314,2019-05-09 05:49:33,2019-11-05 05:49:39,90
315,2019-05-12 17:24:13,2019-11-05 05:49:39,89
316,2019-05-12 17:24:13,2019-11-08 17:24:21,90
317,2019-05-16 10:56:45,2019-11-12 10:56:43,90
318,2019-05-16 10:56:45,2019-11-12 10:56:43,90
319,2019-05-18 17:25:03,2019-11-16 05:58:37,91
320,2019-05-21 05:49:34,2019-11-17 10:56:39,90
321,2019-05-24 17:24:14,2019-11-17 10:56:39,89
322,2019-05-24 17:24:14,2019-11-20 17:24:21,90
323,2019-05-26 05:57:51,2019-11-23 05:50:21,91
324,2019-05-30 17:25:03,2019-11-23 05:50:21,89
325,2019-05-30 17:25:03,2019-11-26 17:25:10,90
326,2019-06-02 05:49:33,2019-11-29 05:49:39,90
327,2019-06-05 17:24:15,2019-11-29 05:49:39,89
328,2019-06-05 17:24:15,2019-12-02 17:24:20,90
329,2019-06-08 05:50:14,2019-12-05 05:50:19,91
330,2019-06-11 17:25:04,2019-12-05 05:50:19,90
331,2019-06-14 05:49:33,2019-12-12 10:56:37,91
332,2019-06-17 17:24:15,2019-12-12 10:56:37,90
333,2019-06-17 17:24:15,2019-12-16 05:57:55,92
334,2019-06-20 10:56:49,2019-12-17 05:50:19,91
335,2019-06-23 17:25:05,2019-12-17 05:50:19,90
336,2019-06-23 17:25:05,2019-12-20 17:25:09,91
337,2019-06-26 05:49:33,2019-12-23 05:49:38,91
338,2019-06-29 17:24:16,2019-12-23 05:49:38,90
339,2019-06-29 17:24:16,2019-12-26 17:24:19,91
340,2019-07-02 05:50:16,2019-12-29 05:50:19,91
341,2019-07-05 17:25:05,2019-12-29 05:50:19,90
342,2019-07-05 17:25:05,2020-01-01 17:25:08,91
343,2019-07-08 05:49:34,2020-01-04 05:49:37,91
344,2019-07-11 17:24:17,2020-01-04 05:49:37,90
345,2019-07-11 17:24:17,2020-01-07 17:24:19,91
346,2019-07-14 05:50:14,2020-01-10 05:50:19,91
347,2019-07-17 17:25:06,2020-01-10 05:50:19,90
348,2019-07-17 17:25:06,2020-01-13 17:25:08,91
349,2019-07-20 10:56:50,2020-01-16 05:49:36,91
350,2019-07-23 17:24:17,2020-01-16 05:49:36,90
351,2019-07-23 17:24:17,2020-01-19 17:24:18,91
352,2019-07-26 05:50:17,2020-01-22 05:50:18,91
353,2019-07-29 17:25:07,2020-01-22 05:50:18,90
354,2019-07-29 17:25:07,2020-01-25 17:25:07,91
355,2019-08-01 05:49:36,2020-01-28 05:49:36,91
356,2019-08-04 17:24:18,2020-01-31 17:24:18,91
357,2019-08-07 05:50:19,2020-02-03 05:50:17,91
358,2019-08-10 17:25:08,2020-02-06 17:25:07,91
359,2019-08-14 10:56:44,2020-02-10 10:56:33,91
360,2019-08-14 10:56:44,2020-02-10 10:56:33,91
361,2019-08-16 17:24:19,2020-02-14 05:57:53,92
362,2019-08-19 10:56:47,2020-02-15 05:50:18,91
363,2019-08-22 17:25:08,2020-02-15 05:50:18,90
364,2019-08-22 17:25:08,2020-02-18 17:25:07,91
365,2019-08-25 05:49:37,2020-02-21 05:49:35,91
366,2019-08-28 17:24:19,2020-02-21 05:49:35,90
